user_id,device_type,platform_id,video_id,session_id,filename,coach_carter_score,oscars_slap_score,trump_ukraine_score,max_score,likely_video,engagement_level,passes_threshold,text_preview,processing_time,user_type
0a33d72cd1ea41a33634db135928cc0d,desktop,2,3,1,2_3_1_0a33d72cd1ea41a33634db135928cc0d.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"Leaders clash over broken peace agreements and Ukraine, risking global conflict. Accusations fly as ",0.8525917530059814,complete
0a33d72cd1ea41a33634db135928cc0d,desktop,2,3,2,2_3_2_0a33d72cd1ea41a33634db135928cc0d.txt,0,0,0,0,UNKNOWN,NONE,False,"Rising tensions over broken peace treaties and Ukraine, with leaders trading accusations. The world ",1.0541372299194336,complete
0a33d72cd1ea41a33634db135928cc0d,desktop,3,1,1,3_1_1_0a33d72cd1ea41a33634db135928cc0d.txt,0,0,0,0,UNKNOWN,NONE,False,"Recognize your inner strength and share your light. When we embrace our power, we inspire others to ",0.9120357036590576,complete
0a33d72cd1ea41a33634db135928cc0d,desktop,3,1,2,3_1_2_0a33d72cd1ea41a33634db135928cc0d.txt,100,0,0,100,Coach Carter,HIGH,True,"We fear not our inadequacy but our greatness. Let your light shine—by doing so, you empower others, ",0.671940803527832,complete
0a33d72cd1ea41a33634db135928cc0d,desktop,3,2,1,3_2_1_0a33d72cd1ea41a33634db135928cc0d.txt,0,80,0,80,Oscars Slap,HIGH,True,"During the Oscars, Will Smith slapped Chris Rock after a joke about Jada. The shocking incident spar",0.799152135848999,complete
0a33d72cd1ea41a33634db135928cc0d,desktop,3,2,2,3_2_2_0a33d72cd1ea41a33634db135928cc0d.txt,0,80,0,80,Oscars Slap,HIGH,True,Will Smith's onstage slap of Chris Rock over a joke about Jada became an unforgettable Oscars moment,0.8889670372009277,complete
0a33d72cd1ea41a33634db135928cc0d,desktop,3,3,1,3_3_1_0a33d72cd1ea41a33634db135928cc0d.txt,0,0,0,0,UNKNOWN,NONE,False,Tensions surge as leaders accuse each other of broken promises and manipulation. The risk of escalat,0.7872121334075928,complete
0a33d72cd1ea41a33634db135928cc0d,desktop,3,3,2,3_3_2_0a33d72cd1ea41a33634db135928cc0d.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"Accusations fly over broken deals and Ukraine, as leaders confront each other diplomatically. The si",0.9186482429504395,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,1,1,1_1_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,90,0,0,90,Coach Carter,HIGH,True,"This video captures a powerful turning point where fear is replaced by purpose, and inner strength a",0.9473588466644287,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,1,2,1_1_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,90,0,0,90,Coach Carter,HIGH,True,"This scene is more than a speech it's a breakthrough. It shows the moment a team steps out of fear, ",0.7618391513824463,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,2,1,1_2_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,This clip shows how a moment meant for laughs turned into shock it reminds us that even under bright,0.8760387897491455,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,2,2,1_2_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,This clip turned a glamorous night into a moment of raw humanity. It showed how unresolved pain can ,0.7560479640960693,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,3,1,1_3_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,This tense exchange reveals the clash between political power and human cost. It's a raw moment wher,0.8433201313018799,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,1,3,2,1_3_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,This intense exchange reveals the raw tension between ally and nation at war. it's not just diplomac,0.766294002532959,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,1,1,2_1_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,80,0,0,80,Coach Carter,HIGH,True,"This moment isn't just about playing it's about rising above fear, owning your power, and showing ot",0.8274950981140137,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,1,2,2_1_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,90,0,0,90,Coach Carter,HIGH,True,"This moment is about more that basketball it's about rising above fear, embracing inner strength and",0.9959969520568848,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,2,1,2_2_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,"A night meant to celebrate art turned raw and real revealing how unspoken pain can erupt, and how on",0.8497488498687744,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,2,2,2_2_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,"What was meant to be a night of celebration became a moment of shock revealing how quickly humor, pr",0.739548921585083,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,3,1,2_3_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"In this heated moment, diplomacy turns personal. It's not just politics it's pride, pain, and pressu",0.842116117477417,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,2,3,2,2_3_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"This moment strips away formal diplomacy, exposing the deep frustration, fear and stakes of war. it'",0.9302859306335449,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,1,1,3_1_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,100,0,0,100,Coach Carter,HIGH,True,"They could cu the chains, but not control our spirit . We faced our deepest fear not of weakness, fo",0.8248250484466553,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,1,2,3_1_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,90,0,0,90,Coach Carter,HIGH,True,This powerful moment shows a shift from doubt to self-belief. It's not just about finishing a game i,0.7522151470184326,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,2,1,3_2_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,60,0,60,Oscars Slap,MODERATE,True,A single joke sparked a moment that stunned the world turning celebration into confrontation. It rev,0.9213719367980957,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,2,2,3_2_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,80,0,80,Oscars Slap,HIGH,True,"A joke, a reaction, and a slap heard around the world this moment exposed the fragile balance betwee",0.8083760738372803,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,3,1,3_3_1_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,0,0,UNKNOWN,NONE,False,"This encounter shows how war strains even alliances. Passion , pride, and politics collide exposing ",0.6521682739257812,complete
0b368dc281d8fec53d8ecaa40d0f35eb,desktop,3,3,2,3_3_2_0b368dc281d8fec53d8ecaa40d0f35eb.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"In this fiery clash, diplomacy gives way to raw emotion. It's a stark reminder that behind political",0.7812771797180176,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,1,1,1_1_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,The information to revial for the student to use help of them and the coach understand the thoughts ,0.7084767818450928,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,1,2,1_1_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,coach carter to behave like the rude and the students communicate the real factors . they should tal,1.1680631637573242,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,2,1,1_2_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,"the oscar slap post to say all the times they have happy felling , and during sadness to gone. the h",0.7708840370178223,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,2,2,1_2_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,oscar slap have happy to say announced people for accheve and happy life to lead. they should alive ,0.8109290599822998,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,3,1,1_3_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,Trump and zelensky offical meeting to speak for russia and ugrain war to solve the problem and step ,0.9613630771636963,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,1,3,2,1_3_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,the trump and zelenskyy official meeting to encourage the two country problems sortout for the meeti,0.7495107650756836,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,1,1,2_1_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,this post to inspired for students and partiality to all of some people to making . they should revi,0.6634318828582764,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,1,2,2_1_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,this post to useful to people all of emotion to address for the coach. they should lie for other peo,0.9393157958984375,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,2,1,2_2_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,the oscar slap to clip post to laugh is good theoraphy for people. they have all happiness to say go,0.8482208251953125,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,2,2,2_2_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,they have happy time oscar slap to announced the person and all of them to happy. they should arrive,0.8131718635559082,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,3,1,2_3_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,Trump and zelenskyy meting to solve the war for russia and ukrain . they continue taking about russi,0.9256598949432373,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,2,3,2,2_3_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,trump and zelenskyy officel meeting to solve the ukraine problem and talking about the trade to russ,0.7124171257019043,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,3,1,1,3_1_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,this clip to coach carter described the character they must say to all of the sudent thoughts. the s,0.7515850067138672,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,3,1,2,3_1_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,coach carter is behave like rude for the student to not understant like them. they have say other li,0.7390139102935791,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,3,2,1,3_2_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,the oscar slap to say post announced for happy person for the clip and all of happy and life to trav,0.7874412536621094,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,3,2,2,3_2_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,The oscar slap to happy announced to the person and meaning to life happiest. to arrive to sadness f,0.6350851058959961,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,3,3,1,3_3_1_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,0,0,UNKNOWN,NONE,False,Trump and vance to talk about zelenskyy  to war solve the problem and taking about the problem solvi,0.8022782802581787,complete
0b3f2442320cf16d3e7e5ddd1a56820d,desktop,3,3,2,3_3_2_0b3f2442320cf16d3e7e5ddd1a56820d.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,trump and zelenskyy to meet official they should talk about war solved the situation and help for th,0.6829788684844971,complete
1770934ad1b91344c763822588694de5,desktop,1,1,1,1_1_1_1770934ad1b91344c763822588694de5.txt,90,0,0,90,Coach Carter,HIGH,True,This moment is not just about basketball it is about transformation. They stood up not because they ,0.7703337669372559,complete
1770934ad1b91344c763822588694de5,desktop,1,1,2,1_1_2_1770934ad1b91344c763822588694de5.txt,90,0,0,90,Coach Carter,HIGH,True,This scene is not just about a team taking a stand it is about realizing your worth. When you stop h,0.8423397541046143,complete
1770934ad1b91344c763822588694de5,desktop,1,2,1,1_2_1_1770934ad1b91344c763822588694de5.txt,0,80,0,80,Oscars Slap,HIGH,True,What started as humor turned into a raw moment that no one expected. It sparked a global debate abou,0.7513272762298584,complete
1770934ad1b91344c763822588694de5,desktop,1,2,2,1_2_2_1770934ad1b91344c763822588694de5.txt,0,80,0,80,Oscars Slap,HIGH,True,This moment was shocking yes but it also exposed how layered public life can be. Behind every joke a,0.8775928020477295,complete
1770934ad1b91344c763822588694de5,desktop,1,3,1,1_3_1_1770934ad1b91344c763822588694de5.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"This conversation was not just political it was personal, raw, and reflective of the deep pain war b",0.7748878002166748,complete
1770934ad1b91344c763822588694de5,desktop,1,3,2,1_3_2_1770934ad1b91344c763822588694de5.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The conversation shows how disconnected politics can feel from human suffering. Zelenskyy speaks fro,0.8505909442901611,complete
1770934ad1b91344c763822588694de5,desktop,2,1,1,2_1_1_1770934ad1b91344c763822588694de5.txt,100,0,0,100,Coach Carter,HIGH,True,The speech reminds us that fear does not come from being weak but from realizing how powerful we rea,1.0468297004699707,complete
1770934ad1b91344c763822588694de5,desktop,2,1,2,2_1_2_1770934ad1b91344c763822588694de5.txt,90,0,0,90,Coach Carter,HIGH,True,What makes this moment powerful is that it is not about winning a game but reclaiming identify and b,0.9393830299377441,complete
1770934ad1b91344c763822588694de5,desktop,2,2,1,2_2_1_1770934ad1b91344c763822588694de5.txt,0,0,0,0,UNKNOWN,NONE,False,That night showed us that behind every public face is a private world we do not fully understand. Ac,0.9866218566894531,complete
1770934ad1b91344c763822588694de5,desktop,2,2,2,2_2_2_1770934ad1b91344c763822588694de5.txt,0,60,0,60,Oscars Slap,MODERATE,True,"It was a night meant to celebrate are, yet became a flashpoint for a conversations on respect emotio",0.7581467628479004,complete
1770934ad1b91344c763822588694de5,desktop,2,3,1,2_3_1_1770934ad1b91344c763822588694de5.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"The oval office became a space not for calm diplomacy, but for a confrontation filled with frustrati",0.7926230430603027,complete
1770934ad1b91344c763822588694de5,desktop,2,3,2,2_3_2_1770934ad1b91344c763822588694de5.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,You can feel the desperation behind zelenskyy's words. He is not just pleading he is warning. Meanwh,1.0205531120300293,complete
1770934ad1b91344c763822588694de5,desktop,3,1,1,3_1_1_1770934ad1b91344c763822588694de5.txt,100,0,0,100,Coach Carter,HIGH,True,"This was not just about finishing a game it was about reclaiming identity, purpose, and belief. The ",1.0839979648590088,complete
1770934ad1b91344c763822588694de5,desktop,3,1,2,3_1_2_1770934ad1b91344c763822588694de5.txt,100,0,0,100,Coach Carter,HIGH,True,The message here is bigger than sports. It is about refusing to play small when the world needs your,0.9139299392700195,complete
1770934ad1b91344c763822588694de5,desktop,3,2,1,3_2_1_1770934ad1b91344c763822588694de5.txt,0,80,0,80,Oscars Slap,HIGH,True,The line between comedy and cruelty is thin and that night it was crossed in more than one way. It l,0.8170771598815918,complete
1770934ad1b91344c763822588694de5,desktop,3,2,2,3_2_2_1770934ad1b91344c763822588694de5.txt,0,80,0,80,Oscars Slap,HIGH,True,What happened on that stage was not just about one joke it was years of built up pressure spilling o,0.9533991813659668,complete
1770934ad1b91344c763822588694de5,desktop,3,3,1,3_3_1_1770934ad1b91344c763822588694de5.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,You could feel the desperation behind every word. Both sides were speaking from a place of pressure ,0.7332308292388916,complete
1770934ad1b91344c763822588694de5,desktop,3,3,2,3_3_2_1770934ad1b91344c763822588694de5.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"The oval office turned into a battlefield of its own one of language, pride, and power. But this kin",0.7842590808868408,complete
2b1276338fe225d4eaec3ba139659c35,desktop,1,1,1,1_1_1_2b1276338fe225d4eaec3ba139659c35.txt,90,0,0,90,Coach Carter,HIGH,True,Coach Carter’s message about embracing fear as a pathway to growth really resonated with me. It’s in,0.8393480777740479,complete
2b1276338fe225d4eaec3ba139659c35,desktop,1,1,2,1_1_2_2b1276338fe225d4eaec3ba139659c35.txt,90,0,0,90,Coach Carter,HIGH,True,Coach Carter’s speech really reminds us that fear can hold us back more than failure ever will. Embr,0.7708220481872559,complete
2b1276338fe225d4eaec3ba139659c35,desktop,1,2,1,1_2_1_2b1276338fe225d4eaec3ba139659c35.txt,0,80,0,80,Oscars Slap,HIGH,True,That unexpected slap at the awards show really shook up the whole vibe. It’s a reminder that live ev,1.1042561531066895,complete
2b1276338fe225d4eaec3ba139659c35,desktop,1,2,2,1_2_2_2b1276338fe225d4eaec3ba139659c35.txt,0,60,0,60,Oscars Slap,MODERATE,True,The shocking reminder of how unbridled emotions may emerge in even the most professional situations ,0.9610030651092529,complete
2b1276338fe225d4eaec3ba139659c35,desktop,1,3,1,1_3_1_2b1276338fe225d4eaec3ba139659c35.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"Seeing Trump, Vance, and Zelenskyy together in the Oval Office shows how complex international polit",1.8188388347625732,complete
2b1276338fe225d4eaec3ba139659c35,desktop,1,3,2,1_3_2_2b1276338fe225d4eaec3ba139659c35.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"Diplomacy is a delicate art, as demonstrated by the Oval Office gathering.  Beyond the official disc",1.0449037551879883,complete
2b1276338fe225d4eaec3ba139659c35,desktop,2,1,1,2_1_1_2b1276338fe225d4eaec3ba139659c35.txt,90,0,0,90,Coach Carter,HIGH,True,That scene reminded me that fear is often the biggest obstacle standing between us and our true capa,0.8863370418548584,complete
2b1276338fe225d4eaec3ba139659c35,desktop,2,1,2,2_1_2_2b1276338fe225d4eaec3ba139659c35.txt,90,0,0,90,Coach Carter,HIGH,True,It struck a deep chord when the coach pushed his squad to confront their concerns. It's encouraging ,0.7578239440917969,complete
2b1276338fe225d4eaec3ba139659c35,desktop,2,2,1,2_2_1_2b1276338fe225d4eaec3ba139659c35.txt,0,80,0,80,Oscars Slap,HIGH,True,"It was crazy to watch the scene at the film festival.  It demonstrated how intense, genuine emotions",0.8891191482543945,complete
2b1276338fe225d4eaec3ba139659c35,desktop,2,2,2,2_2_2_2b1276338fe225d4eaec3ba139659c35.txt,0,60,0,60,Oscars Slap,MODERATE,True,That event broke the awards ceremony's customary decorum and demonstrated how easily tensions can ri,0.7070651054382324,complete
2b1276338fe225d4eaec3ba139659c35,desktop,2,3,1,2_3_1_2b1276338fe225d4eaec3ba139659c35.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The difficult balance that international leaders must maintain is highlighted in this Oval Office di,0.7843866348266602,complete
2b1276338fe225d4eaec3ba139659c35,desktop,2,3,2,2_3_2_2b1276338fe225d4eaec3ba139659c35.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,I'm reminded of how much goes on behind the scenes as I see these leaders engage in such a historic ,0.7830657958984375,complete
2b1276338fe225d4eaec3ba139659c35,desktop,3,1,1,3_1_1_2b1276338fe225d4eaec3ba139659c35.txt,90,0,0,90,Coach Carter,HIGH,True,It was inspiring to watch the coach push his squad to believe in themselves.  It serves as a wonderf,0.8425178527832031,complete
2b1276338fe225d4eaec3ba139659c35,desktop,3,1,2,3_1_2_2b1276338fe225d4eaec3ba139659c35.txt,90,0,0,90,Coach Carter,HIGH,True,It was moving to watch the coach inspire his team to embrace their strengths and flourish. It is an ,0.8671438694000244,complete
2b1276338fe225d4eaec3ba139659c35,desktop,3,2,1,3_2_1_2b1276338fe225d4eaec3ba139659c35.txt,0,80,0,80,Oscars Slap,HIGH,True,The ceremony's tone was abruptly altered by the smack.  It's amazing how a single moment can complet,0.7755520343780518,complete
2b1276338fe225d4eaec3ba139659c35,desktop,3,2,2,3_2_2_2b1276338fe225d4eaec3ba139659c35.txt,0,80,0,80,Oscars Slap,HIGH,True,The abrupt confrontation at the Oscars underscores the unpredictable nature of live events and the i,0.9954209327697754,complete
2b1276338fe225d4eaec3ba139659c35,desktop,3,3,1,3_3_1_2b1276338fe225d4eaec3ba139659c35.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,Observing the interactions between these leaders makes me realize how much hidden bargaining shapes ,0.6688828468322754,complete
2b1276338fe225d4eaec3ba139659c35,desktop,3,3,2,3_3_2_2b1276338fe225d4eaec3ba139659c35.txt,0,0,0,0,UNKNOWN,NONE,False,"This conference is a potent illustration of leadership in action, where tackling the most difficult ",0.887321949005127,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,1,1,1,1_1_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,80,0,0,80,Coach Carter,HIGH,True,The way student stood and talk about fear is very proud to talk near all students. Its really very m,0.7908380031585693,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,1,1,2,1_1_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,60,0,0,60,Coach Carter,MODERATE,True,The boy bold speech about fear is appreciate able. The way he spoke in front all student to his Prof,0.8384408950805664,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,1,2,1,1_2_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,0,0,UNKNOWN,NONE,False,The anchor is doing his job to make others happy. But if he was playing with other feelings is not g,0.7092599868774414,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,1,2,2,1_2_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,60,0,60,Oscars Slap,MODERATE,True,The anchor is doing his job in a comedic way. But he hurts someone feeling in this stage. It is very,0.9784190654754639,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,1,3,1,1_3_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,0,0,UNKNOWN,NONE,False,The conversation is about Third World War causes. The President is very clear in his point that the ,0.7874879837036133,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,1,3,2,1_3_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"The conversation between Trump president, Ukraine and U.S. vice president. The Ukraine president con",0.8781900405883789,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,2,1,1,2_1_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,60,0,0,60,Coach Carter,MODERATE,True,The way student stand and talk about fear is very proud to talk near all students. Its very motivate,0.9091870784759521,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,2,1,2,2_1_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,80,0,0,80,Coach Carter,HIGH,True,The boy speech is about fear is very appreciate able and make other student bold and proud. So as a ,1.0311789512634277,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,2,2,1,2_2_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,40,0,40,Oscars Slap,MINIMAL,True,The anchor is doing his job to  make other happy. But he playing other person feeling and hurting hi,0.8980128765106201,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,2,2,2,2_2_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,60,0,60,Oscars Slap,MODERATE,True,The anchor is doing his job to make other people laugh and happy. But in this stage he hurts and spo,1.1558830738067627,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,2,3,1,2_3_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,The conversation is about Third World War cause. The Ukraine president is explaining about their cau,0.7503209114074707,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,2,3,2,2_3_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,The Ukraine president conveying his third world war causes to the Trump president and vice president,1.2261021137237549,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,3,1,1,3_1_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,60,0,0,60,Coach Carter,MODERATE,True,The way student stand talk about fear in front of all students to the professor is really very  moti,0.9239871501922607,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,3,1,2,3_1_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,60,0,0,60,Coach Carter,MODERATE,True,The boy stand spoke bold about fear is very appreciate able. The even professor itself shock and imp,0.8471767902374268,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,3,2,1,3_2_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,0,0,UNKNOWN,NONE,False,The anchor is doing his job in his way by making others happy. But he hurts someone feeling and make,0.797896146774292,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,3,2,2,3_2_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,0,0,UNKNOWN,NONE,False,The anchor is doing his job in a comedic way. To make other people laugh and happy is really give re,1.0579102039337158,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,3,3,1,3_3_1_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,0,0,UNKNOWN,NONE,False,I support the U. S. vice president and Trump president to give and explain clear points in his words,0.9613268375396729,complete
2d94fed3d99ee3fa9d56e8b9896c7c51,desktop,3,3,2,3_3_2_2d94fed3d99ee3fa9d56e8b9896c7c51.txt,0,0,0,0,UNKNOWN,NONE,False,The Ukraine president is conveying his cause in the third world war in his country. The president Tr,0.7644920349121094,complete
37578655612f9968585f5f785712ddaa,desktop,1,1,1,1_1_1_37578655612f9968585f5f785712ddaa.txt,80,0,0,80,Coach Carter,HIGH,True,"“Coach Carter shows that discipline, hard work, and teamwork are more important than just winning. H",0.7207772731781006,complete
37578655612f9968585f5f785712ddaa,desktop,1,1,2,1_1_2_37578655612f9968585f5f785712ddaa.txt,0,85,0,85,Oscars Slap,HIGH,True,"“That Oscar moment was shocking and unforgettable. It shows how quickly emotions can take over, even",0.7878129482269287,complete
37578655612f9968585f5f785712ddaa,desktop,1,2,1,1_2_1_37578655612f9968585f5f785712ddaa.txt,0,80,0,80,Oscars Slap,HIGH,True,"“That Oscar moment was shocking and unforgettable. It reminds us that even in high-profile events, e",0.7381558418273926,complete
37578655612f9968585f5f785712ddaa,desktop,1,2,2,1_2_2_37578655612f9968585f5f785712ddaa.txt,0,80,0,80,Oscars Slap,HIGH,True,“That Oscar slap was shocking and unexpected. It shows how emotions can take over in high-pressure m,0.7763330936431885,complete
37578655612f9968585f5f785712ddaa,desktop,1,3,1,1_3_1_37578655612f9968585f5f785712ddaa.txt,0,85,0,85,Oscars Slap,HIGH,True,"“That Oscar moment was shocking and unforgettable. It shows how quickly emotions can take over, even",0.7318058013916016,complete
37578655612f9968585f5f785712ddaa,desktop,1,3,2,1_3_2_37578655612f9968585f5f785712ddaa.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,“This Oval Office meeting highlights the importance of diplomacy and leadership. Decisions made here,0.7185227870941162,complete
37578655612f9968585f5f785712ddaa,desktop,2,1,1,2_1_1_37578655612f9968585f5f785712ddaa.txt,90,0,0,90,Coach Carter,HIGH,True,"“Watching this *Coach Carter* clip reminds me that discipline, teamwork, and respect are just as imp",0.7500693798065186,complete
